F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
4.499705083470710923e-03,3.371739291808338243e-03,1.469716096148761253e-02,3.706704318306952128e+00,1.177454173825532961e-02,1.186148323619946356e-02,8.694149794413394972e-01,5.172289127782253582e-01,5.158987714088388854e-01,4.133345740841024712e-02,7.674657098501256325e-01
-2.868180816696428055e-03,1.912574178766632965e-02,9.513445440021962157e-03,9.945463546542971933e-01,1.242509140730685771e-05,3.293056412485573383e-05,2.050547271754887546e-01,5.244238869052262469e-03,1.021901763967493840e-02,5.783451429110210906e-04,2.708659536748121016e-02
1.499853536941461903e-02,5.223194061104495176e-03,1.243262434590410720e-02,4.646076685224601377e+00,1.620439972672408149e-02,1.628210729370485263e-02,7.770756698077113667e-01,6.579163634629942026e-01,6.423605871677523504e-01,4.293248610041078273e-02,8.045616945250161356e-01
1.115272120691091461e-02,3.372614403068760480e-02,8.234530243843223712e-03,2.421920643930750572e+00,7.303655468143677837e-05,2.014444123905149433e-04,1.284078577090781659e+00,2.286396647307933211e-02,3.907828329632152126e-02,3.635114659464387232e-03,1.315891729556613876e-01
3.514608832968065671e-02,1.067740783632324143e-02,6.273511019210606041e-03,4.820231306450821762e+00,2.463669509733863380e-02,2.467723818019631338e-02,4.054308285767957432e-01,1.011226334043254349e+00,9.621749761110715005e-01,1.203185376159740354e-02,1.807737497484150357e-01
2.206076636955811576e-02,4.988689699069950856e-02,1.020434832982248380e-02,2.947796710653437291e+00,1.924106704888140830e-04,4.186154988975511492e-04,2.262048284087370575e+00,4.321829761469522801e-02,5.611494436770786409e-02,7.976992275263106169e-03,1.940425009684002278e-01
-1.075160899908552542e-03,1.430137887022874497e-02,9.223133744979985366e-03,4.154568197474486801e+00,2.006349928279652084e-03,2.189264009893623041e-03,1.829140816139709580e+00,2.310120158686284619e-01,2.066980278783592806e-01,3.757704960264305477e-02,5.819675399259658377e-01
1.098454523320571870e-02,4.616937007615701943e-02,3.974151613319161502e-03,1.419794530788894393e+00,4.796126152649955771e-12,3.341204574722623666e-17,4.796092740604208633e-08,3.961044341229996996e-09,5.423287058740824672e-14,5.750506369890484584e-10,4.885536051489597331e-13
2.123528058309205602e-02,3.970104560572750019e-02,1.132795992179322017e-02,4.823381954555639339e+00,3.415543845380282321e-03,3.307284236412115323e-03,1.082596089681669982e+00,2.568094725513222487e-01,2.289733401756080533e-01,4.474038249477148982e-02,6.652082267739873878e-01
3.272711065827122595e-02,1.851782398423346132e-02,7.330618864772913551e-03,2.956769672118604309e+00,1.500322798236657963e-02,1.502864664744879390e-02,2.541866508221427012e-01,8.994207748963684024e-01,8.701830528144105514e-01,1.891973297981640670e-02,3.634026322008235832e-01
-1.843637809254450310e-03,-3.996463090734647672e-03,6.178149574105340491e-03,4.749730846852123989e+00,6.584451474967655329e-03,6.516518468858594967e-03,6.793300610906036763e-01,5.998195846729260650e-01,5.635153487032157349e-01,4.904265051594446090e-02,8.584072489757041957e-01
2.565695001783040163e-02,4.461356663932847938e-02,1.230104873608472288e-02,3.709991593809818688e+00,2.783742249356524218e-03,2.847735497844481895e-03,6.399324848795767684e-01,2.360430916108513522e-01,2.118328586227769261e-01,3.751566417631793660e-02,5.579499710832781512e-01
-8.043346068597754042e-03,1.994071848278475279e-02,1.009510716390040266e-02,3.270943112451195844e+00,2.590775287288027374e-04,4.964091908781102574e-04,2.373316621493075207e+00,5.359541631855731930e-02,6.267219450032279759e-02,1.028124779042692560e-02,2.229032233950581365e-01
-9.585795532118593365e-03,4.511145548838733921e-02,1.185392144556787417e-02,9.918991941091541698e-01,8.704049511192231466e-12,4.237808960489277941e-09,4.229104910978086337e-05,6.045885224153356058e-09,1.801336670930046040e-06,9.670837407528690299e-10,8.669365112185403683e-06
4.852490722824601144e-02,4.141738991115258978e-02,1.138911278461485557e-02,1.784948100753230404e+00,1.030665007877931867e-02,1.027454838870096518e-02,3.210169007835349531e-01,7.132138724308169087e-01,6.797878985225296322e-01,2.786401717085245505e-02,4.779076501335748905e-01
2.416588039927827086e-02,-8.092045268004116262e-03,6.698345505634713433e-03,1.476671954530983877e+00,3.208146145004572153e-02,3.225799414215212157e-02,1.765326921064000576e+00,1.041008865607020439e+00,9.999629970797692113e-01,-1.008713884669315726e-03,1.884215018396922560e-04
1.659159016685078647e-02,-4.485934983993195534e-03,1.362573528119407837e-02,3.395728169672494356e+00,2.357322790125302575e-02,2.389155187592262655e-02,3.183239746696008066e+00,8.404863617360129879e-01,7.993907020343318237e-01,2.576962784188286185e-02,5.168436127012457915e-01
3.300965611791473187e-02,1.162882751998192861e-02,3.720528985796475122e-03,4.888481033081832905e+00,2.125727331465515624e-02,2.139290284029164366e-02,1.356295256364874247e+00,1.059654958226514676e+00,9.953273782101635936e-01,4.198386371631001278e-03,3.009753945683170742e-02
4.431410669712718825e-02,2.397094578286122768e-02,1.262882719471406651e-02,1.470191419963024382e+00,2.104152994544540925e-02,2.099909213021889515e-02,4.243781522651410287e-01,9.384874284956399304e-01,9.079969988695765215e-01,1.400647091768093475e-02,2.001423436692894853e-01
4.746546313305057690e-02,4.717592876205790181e-02,1.498228712662101614e-02,4.023510374500064657e+00,1.206404247073060605e-02,1.213453848667763596e-02,7.049601594702991081e-01,5.020045588624214572e-01,5.038434638053734815e-01,4.379689979009232514e-02,8.001888086234937303e-01
-7.445115856196385037e-03,2.133281971374232505e-02,1.386307176793143484e-02,2.056172597542707425e+00,3.297658579386098421e-04,6.556937605992485671e-04,3.259279026606387131e+00,6.458200358453305978e-02,7.385430596401526548e-02,8.243511831697636350e-03,2.006098118620066040e-01
6.731776878737471756e-03,3.502235701256538325e-03,7.741563452880804823e-03,3.452307354192192257e+00,7.448324513303157014e-03,7.497237731817803751e-03,4.891321851464673909e-01,6.279499591950598036e-01,5.888241271167853341e-01,4.087732867712137730e-02,7.228005041950061882e-01
4.723443835243799904e-02,2.440291262284247087e-02,9.250306089911917995e-03,3.738959410348183798e+00,2.350559161181289131e-02,2.368750920323893852e-02,1.819175914260472204e+00,9.442238502838666836e-01,8.991015716842167826e-01,1.925805243229994704e-02,3.415723225912247751e-01
1.654350680726851541e-02,3.509159221267119794e-02,1.330957100738684035e-02,3.448013118088016915e-01,5.572171796861826419e-05,2.303631840187644970e-05,3.268539956674181290e-01,1.847615720314305793e-02,8.815238289139175690e-03,1.192458005278567053e-03,1.401563663879733246e-02
-4.611790675058281136e-04,-4.102991277114336095e-03,1.341538733731605440e-02,2.736596526803117824e-01,5.108073022945372466e-03,4.989385102865158059e-03,1.186879200802144041e+00,6.649520439636620317e-01,6.980952913340460197e-01,1.190024847449159227e-02,1.824064476027413284e-01
1.137163839417839120e-03,3.634874776683079400e-02,4.968102889896223832e-03,4.045465814653726788e+00,7.044351449754322504e-08,5.314590008861886809e-07,4.610154863886454547e-03,3.700694078240054794e-05,2.127061207131598246e-04,8.293374339523724135e-06,1.614535487693894442e-03
1.205226786951044300e-02,1.432371984902081237e-02,4.201005616068296047e-03,4.783117787606170346e+00,2.742180092537050817e-03,2.641101325616320664e-03,1.010787669207301454e+00,4.355582765555087166e-01,4.023665262719503533e-01,4.240403427029543204e-02,8.462396609535163261e-01
1.587007966300230111e-02,3.315655504467956982e-02,1.007999183015795969e-02,1.589554610442420746e+00,2.974161896539107399e-04,5.083631763663672143e-04,2.109469867124564857e+00,7.488996087523469569e-02,8.688046031416335468e-02,8.354865513925252563e-03,1.994267603195507277e-01
7.747734495184043987e-03,-9.781244250732321760e-04,4.871880004270554704e-03,4.010317807313591665e+00,9.704028965800489889e-03,9.715829793605332970e-03,1.180082780484308091e-01,8.421170692837927074e-01,8.144407666323206785e-01,3.177782475143373780e-02,5.355498416993906829e-01
4.287260679677992736e-02,1.248092481487644324e-02,1.275303525660704054e-02,2.126698932842647771e-01,3.016672093942680821e-02,3.039168210823602750e-02,2.249611688092192807e+00,1.087364701694860436e+00,9.999998814350121723e-01,2.159954024900067449e-05,2.924575886645377384e-07
4.525025605774601889e-02,8.686161947588229640e-03,1.167848803548813402e-02,1.032332605446904861e+00,3.650271211878246963e-02,3.656748472658206267e-02,6.477260779959304049e-01,1.052057373845741939e+00,9.989701044378896944e-01,3.381821348721750827e-03,3.514822685622131029e-03
4.021615109218558415e-02,2.299831840259982524e-02,1.807977069496493738e-03,1.095909746523391126e+00,1.739355795577313471e-02,1.721783268958575544e-02,1.757252661873792698e+00,1.041858432659343414e+00,1.000000000000000000e+00,5.560286096658931081e-03,4.473945768835937037e-19
3.716620045481653506e-03,3.767113381758707691e-02,1.907813264946941513e-03,1.072283730259841139e+00,5.021237155008535356e-14,1.888319819189616473e-70,5.021237155008535434e-10,4.748896312356071605e-11,1.653838484777054316e-66,5.347806146725844459e-12,2.953334827121375489e-65
4.913846681508602515e-02,3.032466827971733170e-02,1.398916749969424111e-02,2.215945712381339305e+00,2.082591297696938584e-02,2.089201344091812240e-02,6.610046394873656528e-01,8.488924055790204592e-01,8.168569610470237663e-01,2.280011815648522178e-02,3.948648941180120664e-01
-1.949191156022890212e-03,4.091727037965885508e-03,9.019229610743924319e-03,2.318802248575135394e+00,2.773188046322844214e-03,2.980296241699840164e-03,2.071081953769959405e+00,3.703734279187357870e-01,3.300239545861196611e-01,3.269124876484154341e-02,5.514821296362356629e-01
4.080899871370458065e-02,7.282917755285158931e-03,2.051555862793270034e-03,1.173339467812492876e+00,3.328314787628428723e-02,3.352608095841941999e-02,2.429330821351327607e+00,1.034216934886083905e+00,1.000000000000000000e+00,6.088948751493211686e-03,1.631452478437757999e-50
-6.292054749782016038e-03,4.959063845751408850e-02,1.392946525363918456e-02,1.505690003113477060e-01,5.038390449617919861e-13,1.206090531750893756e-28,5.038390449617919225e-09,3.420348402900715705e-10,2.349053943028674298e-25,4.682359554590253093e-11,9.510598500742928683e-25
4.493924379628474325e-02,2.215903740099402913e-02,1.483246356815482586e-02,4.997927019181788388e+00,2.736703595004214354e-02,2.762329439095687761e-02,2.562584409147340647e+00,7.925299995387753427e-01,7.539549834604761802e-01,3.192235442312383459e-02,7.044038373639494033e-01
9.245556671760442671e-03,4.068686881992228388e-02,3.822268202187954940e-03,8.596701912559111536e-01,6.805972486153045980e-12,1.402644270181225615e-22,6.805972486012781854e-08,5.917838212012717369e-09,3.597441041047069720e-19,7.273086804307735949e-10,2.995888957002068970e-18
3.239849817617909689e-02,9.798701069111221892e-03,1.614445634912662535e-03,2.866780689302485197e+00,2.259578386154817084e-02,2.259979710706787326e-02,4.013245519702418607e-02,1.051454592557019341e+00,9.999999999999998890e-01,2.725829546311436119e-03,9.696031970811679438e-16
1.582202091229786139e-02,9.013350351339865021e-03,6.816183871546146848e-03,1.989536833845576336e+00,8.321054463187746442e-03,8.163420430427116917e-03,1.576340327606295277e+00,8.109610678060522604e-01,7.605839535485767744e-01,2.338292055677666098e-02,4.379070331749735367e-01
1.477483708501564803e-02,4.033653001411647426e-02,8.366879564108628542e-03,2.999761164030146254e+00,7.924296426561178684e-05,2.264096523975327321e-04,1.471666881319209530e+00,2.278508312738258476e-02,3.887140045739109068e-02,4.206054577504595229e-03,1.458164235860433255e-01
4.796347397311434557e-02,2.382554658109570234e-02,1.390460877230753275e-02,4.712118370570828496e+00,2.756632934135815061e-02,2.776802757897894533e-02,2.016982376207947070e+00,8.334984965768215126e-01,7.880608907250228334e-01,3.015529709732688024e-02,6.289908016388863210e-01
4.835035033028723533e-03,3.647060279448601644e-02,6.879900597065967405e-03,3.384485734880147589e+00,3.124229244925545995e-06,2.540828190658189439e-05,2.228405266165634779e-01,1.304693030172155571e-03,6.219042575387233665e-03,2.749340725027283835e-04,3.228988872402781263e-02
-9.935080652663469056e-03,-5.540578905329718307e-03,1.157684937936439770e-02,2.249995380805631107e-01,1.081951715882803174e-03,6.598064272794266615e-04,4.221452886033764784e+00,2.536854745447291726e-01,2.117815086237856137e-01,8.408768281926628368e-03,1.373845840833555487e-01
2.587212072319706319e-02,-7.338897415690753129e-03,1.174650035476331247e-02,2.238103711856403777e+00,3.335484198648957371e-02,3.341044526554555472e-02,5.560327905598100307e-01,1.025031520171996613e+00,9.706128084957013069e-01,7.433453540232781709e-03,1.000643290562145959e-01
4.185396925838939797e-02,4.543536055054814976e-02,1.260751210557540039e-02,3.681440397340562054e+00,7.950687140895532773e-03,7.965344768794208052e-03,1.465762789867527949e-01,4.514928769120502561e-01,4.411509708745064984e-01,4.518563521947115136e-02,7.571104381641126091e-01
-9.343398045024280466e-03,1.664095033878702085e-02,1.264339845661276640e-03,3.866575542870227977e+00,6.023566095858665371e-09,1.682682105239228189e-29,6.023566095858665163e-05,4.024174372727431199e-06,7.200081245467425437e-26,6.346031977384120707e-07,1.493048741815765068e-24
3.472176785432137813e-02,2.581442238361214558e-02,1.149821443445545131e-03,3.184983011578218726e+00,8.340171224076464371e-03,8.907348540208791590e-03,5.671773161323272028e+00,1.061208628588262703e+00,9.999928999971466892e-01,1.771060686200799650e-02,5.767128295756046932e-05
4.513372362833632107e-02,1.672637256905162156e-02,1.359477242945758904e-02,4.950071178331895361e+00,3.114954169752138721e-02,3.123299236018872022e-02,8.345066266733300875e-01,8.795019301509185983e-01,8.261831848845507809e-01,2.614899196011711766e-02,5.710516029730341447e-01
3.298443661399533960e-03,-7.919050602804922692e-03,2.364754065467237262e-03,1.619713655640191874e+00,1.114757055526285727e-02,1.121756388889266244e-02,6.999333362980517670e-01,1.088128871038327672e+00,9.999032171371701194e-01,7.024182481286229095e-03,4.885437829431449157e-04
-5.253987672308422369e-03,-5.894419073377532049e-03,1.446395696470906614e-02,4.266216802409010356e+00,1.213422939175925509e-02,1.224137307751146930e-02,1.071436857522142017e+00,5.064078415184446458e-01,5.085514712447938290e-01,4.307780559951989580e-02,8.238188744158839727e-01
4.192637269146790024e-02,-8.347400938216321953e-03,8.078961921879533603e-03,2.768591471613764732e+00,5.006084035823687994e-02,5.027406862694315526e-02,2.132282687062753368e+00,1.029687085053972107e+00,9.999079422099201864e-01,2.391335704655108210e-03,6.093715759344925246e-04
4.257063821909828211e-02,1.219238798874340383e-02,3.760201714291606240e-03,4.332592231340837152e+00,3.039655454337880300e-02,3.037834426558900722e-02,1.821027778979578127e-01,1.067312869002907672e+00,9.999480511494565071e-01,-4.312531596366047347e-03,4.446969982383146671e-04
2.592542424647971064e-03,3.561090204024192768e-02,2.571926613547060800e-03,7.358637325772586779e-01,9.365438968978542407e-14,8.983307272362956611e-55,9.365438968978542823e-10,8.938826048154544717e-11,6.147352761093414371e-51,9.858344573968543331e-12,7.926891607368277153e-50
3.610438021109537571e-02,3.645970949701871078e-02,1.979786866495344966e-03,4.498834354055280649e+00,1.986780959381739039e-03,1.503575005572365536e-03,4.832059538093735007e+00,4.501817413255706501e-01,4.662825592171194744e-01,3.148977218477541640e-02,8.431507868988151744e-01
4.600188495579349973e-02,3.449380412895582809e-02,2.945470156373757638e-03,3.240713283294745395e+00,1.139313376353952821e-02,1.153626492431460496e-02,1.431311607750767489e+00,1.027424087045465839e+00,9.850094880869872949e-01,1.234883210096205872e-02,6.813721054795493504e-02
6.713371133231530938e-03,1.510266779676177652e-02,3.068998325044920532e-03,4.885139449068071293e+00,5.124328104307956629e-04,3.527283998592481038e-04,1.597044105715475615e+00,1.405600360627502488e-01,1.080854608336070805e-01,1.768212108906754704e-02,4.103910339502456761e-01
4.569757004274676432e-02,1.684926640010667859e-02,3.289919322465918641e-03,3.864650413979619170e+00,2.885354436678397305e-02,2.884830908711121314e-02,5.235279672759912684e-02,1.060099968878388310e+00,9.999959108579484779e-01,-4.124935530977146513e-03,3.751134011748720069e-05
